person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
24.0,157225.0,1,24000.0,11.49,0.15,3.0,538,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
25.0,163004.0,3,24000.0,10.99,0.15,2.0,662,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
24.0,163035.0,2,24000.0,13.79,0.15,2.0,636,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
23.0,138731.0,0,24000.0,20.0,0.17,3.0,613,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
23.0,180804.0,1,24000.0,7.49,0.13,4.0,573,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
23.0,166378.0,0,24000.0,16.0,0.14,2.0,714,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
24.0,22684.0,0,13000.0,7.88,0.57,3.0,640,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
21.0,22366.0,0,6250.0,10.62,0.28,4.0,637,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
26.0,187161.0,7,24000.0,10.99,0.13,4.0,633,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26.0,178439.0,0,24000.0,18.3,0.13,2.0,615,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
26.0,204962.0,2,24000.0,11.01,0.12,2.0,552,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
21.0,22673.0,0,2500.0,11.36,0.11,3.0,670,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
24.0,53633.0,4,23975.0,11.01,0.45,2.0,678,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
23.0,144983.0,2,23750.0,13.47,0.16,2.0,676,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
24.0,67032.0,2,23600.0,11.89,0.35,3.0,624,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
24.0,22664.0,0,10000.0,12.18,0.44,2.0,649,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25.0,123299.0,0,23600.0,13.49,0.19,4.0,555,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
23.0,91275.0,0,23575.0,14.5,0.26,4.0,613,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22.0,22564.0,1,4000.0,11.01,0.18,2.0,684,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
22.0,22786.0,0,5400.0,15.31,0.24,2.0,647,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
25.0,22450.0,4,4000.0,11.01,0.18,3.0,580,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21.0,22666.0,0,3375.0,11.01,0.15,2.0,630,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22.0,81701.0,1,23400.0,7.49,0.29,2.0,589,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
22.0,52984.0,0,23000.0,11.01,0.43,3.0,621,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
25.0,68579.0,1,23000.0,11.01,0.34,2.0,665,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23.0,73014.0,0,23000.0,12.18,0.32,4.0,668,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
24.0,22608.0,2,1200.0,11.34,0.05,4.0,615,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
25.0,76932.0,2,23000.0,9.91,0.3,3.0,604,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
24.0,78955.0,1,23000.0,11.99,0.29,4.0,620,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
23.0,82567.0,0,23000.0,9.62,0.28,2.0,558,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22.0,22466.0,0,3000.0,9.96,0.13,3.0,603,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
25.0,97251.0,2,23000.0,11.01,0.24,2.0,683,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
24.0,106607.0,1,23000.0,14.54,0.22,2.0,641,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22.0,71385.0,0,22750.0,11.36,0.32,4.0,521,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
23.0,84865.0,3,22500.0,14.27,0.27,2.0,655,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24.0,22789.0,1,3000.0,11.99,0.13,3.0,663,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
26.0,84801.0,4,22500.0,18.99,0.27,2.0,605,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
24.0,88421.0,4,22400.0,16.7,0.25,4.0,708,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
24.0,23071.0,3,5000.0,9.32,0.22,3.0,571,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,43042.0,1,22250.0,12.69,0.52,3.0,678,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
25.0,53119.0,1,22000.0,13.11,0.41,2.0,597,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
25.0,63311.0,1,22000.0,10.74,0.35,2.0,689,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
21.0,23597.0,0,4200.0,14.11,0.18,4.0,675,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22.0,69308.0,1,22000.0,9.63,0.32,3.0,591,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
25.0,70598.0,5,22000.0,14.65,0.31,2.0,616,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23.0,73044.0,0,22000.0,10.25,0.3,4.0,640,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24.0,73043.0,0,22000.0,14.26,0.3,2.0,593,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
25.0,23627.0,4,3000.0,9.91,0.13,2.0,649,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26.0,68198.0,4,22000.0,17.19,0.32,3.0,645,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
22.0,85089.0,0,22000.0,11.36,0.26,4.0,537,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
22.0,80358.0,0,22000.0,11.01,0.27,2.0,635,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
23.0,90025.0,0,22000.0,10.59,0.24,3.0,640,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
24.0,93232.0,2,22000.0,9.25,0.24,2.0,625,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
22.0,23497.0,0,3625.0,8.49,0.15,3.0,557,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
26.0,93314.0,8,22000.0,6.54,0.24,3.0,643,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21.0,23543.0,0,6000.0,8.49,0.25,3.0,631,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24.0,97038.0,0,22000.0,11.01,0.23,4.0,653,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
26.0,100246.0,1,22000.0,12.69,0.22,2.0,623,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
24.0,23667.0,3,7400.0,13.85,0.31,2.0,662,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
25.0,23719.0,2,4000.0,7.4,0.17,3.0,667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,101575.0,1,22000.0,11.71,0.22,4.0,586,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,94168.0,3,22000.0,11.48,0.23,3.0,719,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
25.0,99394.0,1,22000.0,17.51,0.22,2.0,646,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
21.0,23504.0,0,3500.0,14.61,0.15,3.0,646,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,120500.0,3,22000.0,7.88,0.18,4.0,646,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,133195.0,1,22000.0,11.01,0.17,3.0,643,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
22.0,24148.0,1,4950.0,11.71,0.2,2.0,594,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
25.0,69353.0,1,21700.0,11.99,0.31,2.0,664,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
24.0,65946.0,0,21600.0,13.49,0.33,2.0,605,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23.0,68677.0,0,21600.0,20.0,0.31,4.0,646,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
26.0,76687.0,3,21600.0,14.35,0.28,3.0,655,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,99087.0,0,21600.0,13.61,0.22,3.0,597,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
22.0,94523.0,0,21600.0,11.26,0.23,3.0,679,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
22.0,24092.0,0,2400.0,10.59,0.1,3.0,654,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
24.0,135365.0,1,21600.0,7.9,0.16,2.0,556,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24.0,24420.0,2,7000.0,5.99,0.29,4.0,694,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,23948.0,3,3000.0,11.99,0.13,4.0,587,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
24.0,71718.0,2,21500.0,16.89,0.3,3.0,620,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,84999.0,0,21500.0,9.99,0.25,3.0,701,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
24.0,140396.0,4,21500.0,15.33,0.15,3.0,572,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
25.0,73404.0,4,21450.0,7.29,0.29,4.0,671,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
22.0,38473.0,0,21250.0,12.42,0.55,3.0,599,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,57546.0,3,21250.0,10.99,0.37,2.0,610,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,62422.0,4,21250.0,6.91,0.34,2.0,588,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
22.0,23993.0,1,5000.0,14.17,0.21,2.0,691,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22.0,64732.0,0,21250.0,10.25,0.33,3.0,645,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
26.0,23955.0,2,9250.0,11.01,0.39,2.0,618,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
24.0,68154.0,2,21250.0,15.95,0.31,3.0,672,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
24.0,79138.0,2,21250.0,15.95,0.27,4.0,650,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21.0,42536.0,0,21000.0,12.53,0.49,4.0,687,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22.0,23888.0,0,1400.0,14.91,0.06,4.0,535,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,24013.0,0,3000.0,11.01,0.12,4.0,604,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26.0,48929.0,6,21000.0,6.54,0.43,4.0,601,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
25.0,24121.0,1,1000.0,11.01,0.04,3.0,612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26.0,51379.0,5,21000.0,17.26,0.41,4.0,666,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
23.0,76364.0,0,21000.0,11.36,0.27,2.0,645,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
26.0,24297.0,3,4000.0,7.51,0.16,4.0,678,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
22.0,71599.0,0,21000.0,10.71,0.29,3.0,644,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
22.0,85496.0,1,21000.0,13.98,0.25,4.0,614,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
26.0,79163.0,3,21000.0,14.09,0.27,3.0,627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,90944.0,0,21000.0,10.0,0.23,3.0,523,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
22.0,23973.0,0,5000.0,15.33,0.21,3.0,571,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,75181.0,4,21000.0,16.32,0.28,4.0,546,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24.0,95767.0,2,21000.0,7.9,0.22,2.0,640,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23.0,96788.0,1,21000.0,11.99,0.22,3.0,648,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
24.0,101708.0,2,21000.0,10.75,0.21,4.0,593,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
26.0,103023.0,4,21000.0,13.92,0.2,3.0,658,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
22.0,113027.0,2,21000.0,9.91,0.19,3.0,701,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
26.0,98366.0,4,21000.0,16.95,0.21,3.0,702,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
26.0,117668.0,0,21000.0,7.9,0.18,3.0,711,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
26.0,117297.0,4,21000.0,11.01,0.18,3.0,570,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
25.0,120885.0,4,21000.0,16.49,0.17,3.0,637,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26.0,24183.0,5,7500.0,11.97,0.31,2.0,621,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21.0,23664.0,1,6250.0,6.17,0.26,3.0,637,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26.0,150692.0,7,21000.0,8.9,0.14,2.0,534,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
25.0,151100.0,2,21000.0,12.99,0.14,3.0,577,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
23.0,99197.0,1,20900.0,12.69,0.21,2.0,638,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
21.0,24468.0,0,15000.0,9.64,0.61,2.0,548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,61015.0,2,20500.0,7.49,0.34,3.0,676,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23.0,84845.0,0,20500.0,13.16,0.24,3.0,641,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,24872.0,0,2100.0,8.38,0.08,4.0,630,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
123.0,97140.0,101,20400.0,10.25,0.21,3.0,805,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
23.0,65613.0,0,20375.0,7.49,0.31,2.0,518,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
26.0,32325.0,4,20050.0,9.76,0.62,2.0,652,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
24.0,40881.0,0,20000.0,10.99,0.49,3.0,600,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,24766.0,0,5000.0,11.71,0.2,4.0,649,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22.0,24995.0,0,9250.0,10.65,0.37,4.0,576,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
24.0,43287.0,0,20000.0,12.53,0.46,4.0,600,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
25.0,46375.0,2,20000.0,14.59,0.43,4.0,654,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
23.0,39416.0,0,20000.0,12.61,0.51,4.0,593,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,46636.0,2,20000.0,13.11,0.43,2.0,614,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23.0,25168.0,0,6400.0,10.65,0.25,4.0,638,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,47473.0,3,20000.0,11.22,0.42,4.0,633,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
23.0,40632.0,0,20000.0,16.0,0.49,2.0,649,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
25.0,41468.0,2,20000.0,8.88,0.48,4.0,591,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24.0,48897.0,2,20000.0,12.53,0.41,3.0,656,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
21.0,44226.0,0,20000.0,11.01,0.45,2.0,637,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
26.0,25012.0,3,4800.0,5.99,0.19,3.0,682,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
25.0,51210.0,4,20000.0,13.47,0.39,4.0,645,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,51305.0,1,20000.0,6.99,0.39,4.0,602,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25.0,25295.0,3,5650.0,15.99,0.22,2.0,637,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
23.0,24930.0,0,3625.0,11.01,0.15,3.0,662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22.0,45716.0,0,20000.0,16.69,0.44,3.0,447,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,46683.0,3,20000.0,11.11,0.43,4.0,636,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
22.0,54870.0,0,20000.0,7.9,0.36,4.0,631,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23.0,55291.0,3,20000.0,10.25,0.36,2.0,632,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24.0,54919.0,4,20000.0,11.01,0.36,2.0,670,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23.0,25141.0,0,1200.0,7.49,0.05,3.0,700,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
22.0,54899.0,0,20000.0,13.92,0.36,3.0,650,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24.0,47903.0,0,20000.0,14.74,0.42,2.0,665,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,56744.0,0,20000.0,10.62,0.35,2.0,582,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,58440.0,0,20000.0,10.65,0.34,3.0,656,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22.0,51628.0,0,20000.0,12.99,0.39,3.0,635,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22.0,58859.0,1,20000.0,11.36,0.34,4.0,672,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22.0,24521.0,0,7500.0,5.79,0.31,4.0,612,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23.0,60235.0,4,20000.0,6.54,0.33,4.0,615,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
25.0,25654.0,6,4000.0,5.79,0.16,2.0,725,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,61114.0,1,20000.0,7.49,0.33,3.0,639,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25.0,60990.0,1,20000.0,13.43,0.33,2.0,691,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
22.0,61072.0,0,20000.0,13.22,0.33,2.0,681,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,25229.0,1,5000.0,14.72,0.2,3.0,604,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
22.0,53980.0,0,20000.0,15.68,0.37,4.0,688,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24.0,61918.0,2,20000.0,11.01,0.32,3.0,672,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
25.0,62299.0,3,20000.0,11.48,0.32,3.0,680,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
24.0,62192.0,3,20000.0,10.38,0.32,3.0,640,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
22.0,62045.0,0,20000.0,12.53,0.32,3.0,629,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22.0,62350.0,1,20000.0,13.47,0.32,2.0,677,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
24.0,62508.0,0,20000.0,12.21,0.32,4.0,571,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.0,63607.0,2,20000.0,10.99,0.31,3.0,647,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25.0,63921.0,3,20000.0,11.36,0.31,4.0,568,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,56273.0,0,20000.0,16.0,0.36,4.0,700,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
26.0,24569.0,4,1500.0,7.74,0.06,3.0,570,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
24.0,63481.0,3,20000.0,15.65,0.32,2.0,633,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
25.0,56451.0,0,20000.0,11.78,0.35,2.0,646,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
24.0,63897.0,0,20000.0,11.01,0.31,3.0,614,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,57193.0,0,20000.0,16.77,0.35,3.0,532,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
22.0,65874.0,0,20000.0,9.91,0.3,4.0,617,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
23.0,58705.0,3,20000.0,15.65,0.34,4.0,603,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23.0,58236.0,2,20000.0,14.96,0.34,3.0,588,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
23.0,65738.0,0,20000.0,11.83,0.3,4.0,668,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24.0,59765.0,2,20000.0,11.66,0.33,4.0,643,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
26.0,67019.0,2,20000.0,12.18,0.3,4.0,639,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
24.0,67265.0,2,20000.0,6.91,0.3,2.0,525,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25.0,66906.0,3,20000.0,6.91,0.3,3.0,666,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
26.0,59603.0,7,20000.0,19.79,0.34,3.0,642,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25.0,67174.0,2,20000.0,9.88,0.3,4.0,646,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22.0,24993.0,1,16600.0,9.76,0.66,3.0,634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23.0,66844.0,0,20000.0,12.53,0.3,2.0,655,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,67482.0,6,20000.0,11.01,0.3,4.0,682,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.0,24853.0,0,7125.0,6.99,0.29,2.0,631,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
23.0,69387.0,2,20000.0,16.89,0.29,2.0,600,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
22.0,62379.0,0,20000.0,17.49,0.32,4.0,641,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
23.0,24853.0,0,2500.0,16.82,0.1,2.0,524,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
26.0,24751.0,2,3600.0,11.01,0.15,2.0,669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
22.0,70529.0,1,20000.0,13.11,0.28,2.0,593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,71255.0,2,20000.0,7.66,0.28,3.0,654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,71761.0,3,20000.0,6.17,0.28,3.0,665,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
26.0,64550.0,8,20000.0,16.35,0.31,4.0,649,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
23.0,72969.0,1,20000.0,7.9,0.27,2.0,579,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24.0,66060.0,4,20000.0,16.49,0.3,2.0,671,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21.0,25666.0,0,3550.0,11.01,0.14,4.0,693,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
26.0,25229.0,3,7000.0,8.0,0.28,2.0,626,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24.0,72762.0,6,20000.0,10.99,0.27,2.0,677,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
24.0,25451.0,3,7750.0,6.91,0.3,3.0,594,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25.0,65742.0,1,20000.0,8.88,0.3,3.0,592,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
24.0,73352.0,1,20000.0,11.01,0.27,4.0,583,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
23.0,65733.0,0,20000.0,14.84,0.3,3.0,592,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
23.0,65802.0,3,20000.0,11.12,0.3,2.0,628,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22.0,72562.0,1,20000.0,7.88,0.28,3.0,567,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
25.0,73028.0,1,20000.0,11.01,0.27,2.0,654,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,25537.0,0,6000.0,15.99,0.23,4.0,623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,25526.0,1,5500.0,10.99,0.22,4.0,661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,73266.0,1,20000.0,11.01,0.27,3.0,658,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
25.0,65555.0,1,20000.0,15.65,0.31,3.0,667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24.0,65678.0,4,20000.0,17.04,0.3,3.0,602,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
23.0,73286.0,3,20000.0,12.21,0.27,2.0,687,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
21.0,25416.0,1,1275.0,15.23,0.05,3.0,626,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
25.0,65967.0,6,20000.0,14.11,0.3,4.0,662,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24.0,73202.0,1,20000.0,11.14,0.27,2.0,536,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
21.0,25710.0,0,2400.0,11.49,0.09,4.0,623,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24.0,73058.0,3,20000.0,13.87,0.27,4.0,647,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
26.0,72650.0,3,20000.0,10.08,0.28,4.0,606,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
23.0,66301.0,2,20000.0,16.7,0.3,4.0,645,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24.0,66951.0,2,20000.0,18.64,0.3,2.0,632,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
24.0,73899.0,0,20000.0,12.18,0.27,4.0,634,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22.0,25644.0,2,3800.0,11.01,0.15,3.0,645,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
25.0,75578.0,2,20000.0,6.54,0.26,3.0,574,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24.0,68349.0,3,20000.0,14.61,0.29,4.0,576,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
21.0,68120.0,0,20000.0,17.39,0.29,3.0,664,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
